drift,system,problem,relearn counts,0-50,51-100,101-150,151-200
reoccurring,closed_loop_ave,satellite_satellite_p02_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,12,0.7486666666666667,0.4904761904761905,0.639795918367347,0.4962585034013606
reoccurring,closed_loop_ave,driverlog_driverlog_p04_hyp-1_10_3_-closedloop_ave_metric_per50.0.csv,7,0.7796666666666666,0.889795918367347,0.7323129251700681,0.8806122448979592
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid_p10-5-5_hyp-1_10_1_-closedloop_ave_metric_per50.0.csv,0,0.846,0.7831632653061225,0.85,0.7765306122448979
reoccurring,closed_loop_ave,intrusion-detection_intrusion-detection_p20_hyp-2_10_0_-closedloop_ave_metric_per50.0.csv,4,0.9912894736842105,0.8084317937701396,0.946374865735768,0.8107411385606874
reoccurring,closed_loop_ave,blocks-world_block-words_p01_-closedloop_ave_metric_per50.0.csv,11,0.6600952380952381,0.4949708454810496,0.6441448007774538,0.4961370262390671
reoccurring,closed_loop_ave,ferry_ferry_p03_hyp-4_10_2_-closedloop_ave_metric_per50.0.csv,7,0.727,0.6404761904761905,0.7166666666666667,0.6329931972789116
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid_p5-10-10_hyp-6_10_1_-closedloop_ave_metric_per50.0.csv,0,0.7484444444444445,0.6729024943310657,0.7091836734693877,0.6975056689342404
reoccurring,closed_loop_ave,rovers_rovers_p04_hyp-2_10_2_-closedloop_ave_metric_per50.0.csv,2,0.9973333333333333,0.8850340136054422,0.8884353741496599,0.9704081632653061
reoccurring,closed_loop_ave,logistics_logistics_p02_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,2,0.887,0.781859410430839,0.8066893424036281,0.8223356009070295
reoccurring,closed_loop_ave,sokoban_sokoban_p06_hyp-2_10_3_-closedloop_ave_metric_per50.0.csv,1,0.686,0.6329931972789116,0.689795918367347,0.6537414965986394
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid_p05_hyp-1_10_2_-closedloop_ave_metric_per50.0.csv,0,0.7605555555555555,0.7701814058956916,0.7319727891156462,0.7607709750566893
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid_p5-5-5_hyp-1_10_1_-closedloop_ave_metric_per50.0.csv,5,0.7405,0.6505102040816326,0.6938775510204082,0.6591836734693878
reoccurring,closed_loop_ave,rovers_rovers_p02_hyp-2_10_1_-closedloop_ave_metric_per50.0.csv,3,0.933,0.8401360544217688,0.8214285714285714,0.822108843537415
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid-aaai_p5-10-10_hyp-2_10_0_-closedloop_ave_metric_per50.0.csv,3,0.737111111111111,0.6382086167800454,0.7003401360544218,0.6502267573696144
reoccurring,closed_loop_ave,ferry_ferry_p01_hyp-1_10_3_-closedloop_ave_metric_per50.0.csv,1,0.795952380952381,0.7101554907677357,0.8100097181729835,0.7240038872691934
reoccurring,closed_loop_ave,sokoban_sokoban_p05_hyp-4_10_2_-closedloop_ave_metric_per50.0.csv,3,0.772,0.7744897959183673,0.8017006802721088,0.8778911564625851
reoccurring,closed_loop_ave,sokoban_sokoban_p01_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,0,0.6776666666666666,0.6040816326530613,0.6739229024943311,0.6156462585034014
reoccurring,closed_loop_ave,satellite_satellite_p01_hyp-2_10_1_-closedloop_ave_metric_per50.0.csv,11,0.622,0.4976190476190476,0.7204081632653061,0.5068027210884354
reoccurring,closed_loop_ave,ferry_ferry_p02_hyp-3_10_2_-closedloop_ave_metric_per50.0.csv,0,0.7251785714285715,0.7097303206997084,0.7487244897959183,0.7137390670553936
reoccurring,closed_loop_ave,depots_problem03_-closedloop_ave_metric_per50.0.csv,0,0.6985714285714286,0.6756559766763849,0.7199344023323615,0.6833090379008746
reoccurring,closed_loop_ave,driverlog_driverlog_p02_hyp-2_10_1_-closedloop_ave_metric_per50.0.csv,6,0.8089999999999999,0.8874149659863946,0.7278911564625851,0.8724489795918368
reoccurring,closed_loop_ave,blocks-world_block-words_p06_-closedloop_ave_metric_per50.0.csv,11,0.6331842105263158,0.4990064446831364,0.60343716433942,0.50859291084855
reoccurring,closed_loop_ave,sokoban_sokoban_p03_hyp-4_10_1_-closedloop_ave_metric_per50.0.csv,3,0.7458928571428571,0.6721938775510204,0.6946064139941691,0.6922376093294461
reoccurring,closed_loop_ave,miconic_miconic_p03_hyp-3_10_2_-closedloop_ave_metric_per50.0.csv,1,0.63,0.622108843537415,0.6561224489795918,0.6785714285714286
reoccurring,closed_loop_ave,driverlog_driverlog_p03_hyp-1_10_1_-closedloop_ave_metric_per50.0.csv,1,0.5776785714285714,0.5974854227405247,0.6064139941690962,0.6089650145772595
reoccurring,closed_loop_ave,dwr_dwr_p07_hyp-3_10_3_-closedloop_ave_metric_per50.0.csv,3,0.9199999999999999,0.8731778425655976,0.89067055393586,0.9167274052478135
reoccurring,closed_loop_ave,ferry_ferry_p05_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,1,0.7560714285714286,0.7197521865889213,0.7106413994169096,0.7204810495626822
reoccurring,closed_loop_ave,satellite_satellite_p03_hyp-3_10_3_-closedloop_ave_metric_per50.0.csv,7,0.5226666666666667,0.47585034013605443,0.5350340136054422,0.5255102040816326
reoccurring,closed_loop_ave,dwr_dwr_p01_hyp-1_10_3_-closedloop_ave_metric_per50.0.csv,1,0.853,0.757482993197279,0.7687074829931974,0.8115646258503402
reoccurring,closed_loop_ave,rovers_rovers_p03_hyp-2_10_3_-closedloop_ave_metric_per50.0.csv,1,0.917,0.8115646258503402,0.8993197278911564,0.8078231292517006
reoccurring,closed_loop_ave,ferry_ferry_p04_hyp-2_10_2_-closedloop_ave_metric_per50.0.csv,3,0.8233928571428571,0.7693148688046647,0.8197886297376094,0.8050291545189504
reoccurring,closed_loop_ave,intrusion-detection_intrusion-detection-aaai_p20_hyp-3_10_0_-closedloop_ave_metric_per50.0.csv,2,0.9933684210526316,0.8222878625134264,0.9303974221267455,0.8229860365198711
reoccurring,closed_loop_ave,logistics_logistics_p01_hyp-2_10_2_-closedloop_ave_metric_per50.0.csv,0,0.9177777777777778,0.8290249433106576,0.9068027210884354,0.8373015873015873
reoccurring,closed_loop_ave,zeno-travel_zeno-travel_p06_hyp-2_10_1_-closedloop_ave_metric_per50.0.csv,3,0.9430000000000001,0.7602040816326531,0.8938775510204082,0.7493197278911564
reoccurring,closed_loop_ave,blocks-world_block-words_p05_-closedloop_ave_metric_per50.0.csv,2,0.5886315789473684,0.49750268528464014,0.4979054779806659,0.49320622986036516
reoccurring,closed_loop_ave,blocks-world_block-words_p03_-closedloop_ave_metric_per50.0.csv,10,0.6035526315789473,0.4996240601503759,0.5587271750805586,0.49642857142857144
reoccurring,closed_loop_ave,dwr_dwr_p03_hyp-2_10_2_-closedloop_ave_metric_per50.0.csv,0,0.8333333333333334,0.6904761904761905,0.8333333333333334,0.6904761904761905
reoccurring,closed_loop_ave,dwr_dwr_p05_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,4,0.8405357142857143,0.8633381924198251,0.7551020408163265,0.8496720116618076
reoccurring,closed_loop_ave,miconic_miconic_p06_hyp-2_10_3_-closedloop_ave_metric_per50.0.csv,3,0.9943333333333334,0.9326530612244898,0.9496598639455782,0.9204081632653062
reoccurring,closed_loop_ave,logistics_logistics-aaai_p01_hyp-2_10_0_-closedloop_ave_metric_per50.0.csv,0,0.9176666666666666,0.81859410430839,0.9148526077097505,0.8319727891156462
reoccurring,closed_loop_ave,logistics_logistics_p03_hyp-7_10_2_-closedloop_ave_metric_per50.0.csv,0,0.9494444444444444,0.8205215419501134,0.945124716553288,0.8163265306122449
reoccurring,closed_loop_ave,miconic_miconic_p07_hyp-1_10_3_-closedloop_ave_metric_per50.0.csv,3,1.0,0.9571428571428572,0.9448979591836735,0.9571428571428572
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid_p06_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,0,0.689,0.8434240362811791,0.7041950113378684,0.8439909297052154
reoccurring,closed_loop_ave,logistics_logistics_p06_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,0,0.969469696969697,0.8605442176870749,0.9681508967223253,0.8579158936301794
reoccurring,closed_loop_ave,zeno-travel_zeno-travel_p01_hyp-1_10_3_-closedloop_ave_metric_per50.0.csv,3,0.9400000000000001,0.7957361516034985,0.8662536443148688,0.8125
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid-aaai_p10-5-5_hyp-2_10_0_-closedloop_ave_metric_per50.0.csv,3,0.8275,0.7505102040816326,0.8122448979591836,0.7525510204081632
reoccurring,closed_loop_ave,sokoban_sokoban_p07_hyp-4_10_1_-closedloop_ave_metric_per50.0.csv,3,0.8486666666666667,0.7625850340136054,0.7605442176870748,0.8098639455782313
reoccurring,closed_loop_ave,satellite_satellite_p07_hyp-4_10_1_-closedloop_ave_metric_per50.0.csv,11,0.916,0.49455782312925173,0.8459183673469388,0.49387755102040815
reoccurring,closed_loop_ave,easy-ipc-grid_easy-ipc-grid_p04_hyp-1_10_1_-closedloop_ave_metric_per50.0.csv,2,0.6167777777777778,0.7679138321995465,0.6339002267573696,0.748639455782313
reoccurring,closed_loop_ave,dwr_dwr_p02_hyp-2_10_3_-closedloop_ave_metric_per50.0.csv,3,0.6441071428571429,0.6352040816326531,0.57817055393586,0.6639941690962099
reoccurring,closed_loop_ave,logistics_logistics_p05_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,0,0.9391111111111111,0.819047619047619,0.9361678004535148,0.8044217687074829
reoccurring,closed_loop_ave,depots_problem01_-closedloop_ave_metric_per50.0.csv,1,0.7513333333333333,0.7060090702947845,0.6619047619047619,0.7930839002267573
reoccurring,closed_loop_ave,zeno-travel_zeno-travel_p02_hyp-3_10_2_-closedloop_ave_metric_per50.0.csv,3,0.8706666666666667,0.8806122448979592,0.8268707482993197,0.9054421768707483
reoccurring,closed_loop_ave,miconic_miconic_p04_hyp-1_10_3_-closedloop_ave_metric_per50.0.csv,3,0.7846666666666666,0.6758503401360544,0.7520408163265306,0.8122448979591836
reoccurring,closed_loop_ave,blocks-world_block-words_p04_-closedloop_ave_metric_per50.0.csv,0,0.5367631578947368,0.5011278195488722,0.5452201933404941,0.49803974221267455
reoccurring,closed_loop_ave,logistics_logistics-aaai_p02_hyp-2_10_0_-closedloop_ave_metric_per50.0.csv,0,0.8887777777777778,0.831859410430839,0.8829931972789116,0.8300453514739229
reoccurring,closed_loop_ave,satellite_satellite_p04_hyp-2_10_1_-closedloop_ave_metric_per50.0.csv,11,0.9616666666666667,0.5112244897959184,0.8414965986394558,0.5034013605442177
reoccurring,closed_loop_ave,blocks-world_block-words_p02_-closedloop_ave_metric_per50.0.csv,8,0.6188947368421053,0.5011278195488722,0.5614124597207304,0.500295381310419
reoccurring,closed_loop_ave,rovers_rovers_p06_hyp-4_10_1_-closedloop_ave_metric_per50.0.csv,3,0.9,0.8374149659863945,0.8173469387755102,0.8374149659863945
reoccurring,closed_loop_ave,driverlog_driverlog_p05_hyp-4_10_1_-closedloop_ave_metric_per50.0.csv,8,0.989,0.7724489795918368,0.9047619047619048,0.7622448979591837
reoccurring,closed_loop_ave,miconic_miconic_p01_hyp-1_10_1_-closedloop_ave_metric_per50.0.csv,3,0.7626666666666667,0.7517006802721089,0.7840136054421769,0.7751700680272109
reoccurring,closed_loop_ave,intrusion-detection_intrusion-detection_p10_hyp-4_10_0_-closedloop_ave_metric_per50.0.csv,0,0.9994444444444445,0.8824263038548753,0.9994331065759637,0.8811791383219955
reoccurring,closed_loop_ave,zeno-travel_zeno-travel_p03_hyp-3_10_2_-closedloop_ave_metric_per50.0.csv,0,0.7503333333333333,0.6744897959183673,0.7608843537414967,0.6795918367346939
reoccurring,closed_loop_ave,logistics_logistics-aaai_p03_hyp-2_10_0_-closedloop_ave_metric_per50.0.csv,3,0.894,0.839342403628118,0.8528344671201814,0.8380952380952381
reoccurring,closed_loop_ave,rovers_rovers_p01_hyp-1_10_3_-closedloop_ave_metric_per50.0.csv,0,0.8286666666666667,0.7806122448979592,0.8612244897959184,0.7578231292517007
reoccurring,closed_loop_ave,sokoban_sokoban_p04_hyp-3_10_1_-closedloop_ave_metric_per50.0.csv,1,0.9023333333333333,0.8380952380952381,0.8078231292517006,0.8605442176870748
reoccurring,closed_loop_trend,logistics_logistics_p01_hyp-2_10_2_-closedloop-trend_per50.0.csv,2,0.9177777777777778,0.8290249433106576,0.9068027210884354,0.8157596371882087
reoccurring,closed_loop_trend,blocks-world_block-words_p05_-closedloop-trend_per50.0.csv,6,0.5886315789473684,0.49027926960257784,0.5850161117078411,0.5055048335123523
reoccurring,closed_loop_trend,ferry_ferry_p02_hyp-3_10_2_-closedloop-trend_per50.0.csv,4,0.7317857142857143,0.7629373177842566,0.7254008746355685,0.7481778425655977
reoccurring,closed_loop_trend,logistics_logistics-aaai_p02_hyp-2_10_0_-closedloop-trend_per50.0.csv,0,0.8887777777777778,0.831859410430839,0.8829931972789116,0.8300453514739229
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid_p05_hyp-1_10_2_-closedloop-trend_per50.0.csv,0,0.7605555555555555,0.7701814058956916,0.7319727891156462,0.7607709750566893
reoccurring,closed_loop_trend,satellite_satellite_p07_hyp-4_10_1_-closedloop-trend_per50.0.csv,11,0.926,0.5047619047619047,0.8459183673469388,0.49387755102040815
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid_p06_hyp-3_10_1_-closedloop-trend_per50.0.csv,4,0.6742222222222222,0.8006802721088435,0.6630385487528344,0.8339002267573696
reoccurring,closed_loop_trend,zeno-travel_zeno-travel_p02_hyp-3_10_2_-closedloop-trend_per50.0.csv,4,0.8706666666666667,0.7064625850340136,0.8095238095238095,0.851360544217687
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid_p07_hyp-3_10_3_-closedloop-trend_per50.0.csv,9,0.6075555555555555,0.8472789115646259,0.5840136054421768,0.8319727891156462
reoccurring,closed_loop_trend,satellite_satellite_p05_hyp-2_10_2_-closedloop-trend_per50.0.csv,11,1.0,0.47011661807580174,0.9129008746355685,0.49927113702623904
reoccurring,closed_loop_trend,blocks-world_block-words_p02_-closedloop-trend_per50.0.csv,8,0.6188947368421053,0.49822771213748657,0.5614124597207304,0.5001611170784103
reoccurring,closed_loop_trend,miconic_miconic_p03_hyp-3_10_2_-closedloop-trend_per50.0.csv,10,0.63,0.7180272108843537,0.6278911564625851,0.719047619047619
reoccurring,closed_loop_trend,dwr_dwr_p02_hyp-2_10_3_-closedloop-trend_per50.0.csv,7,0.6383928571428571,0.641399416909621,0.6124271137026239,0.6497813411078718
reoccurring,closed_loop_trend,driverlog_driverlog_p01_hyp-1_10_1_-closedloop-trend_per50.0.csv,5,0.8776666666666667,0.7962585034013605,0.851360544217687,0.7792517006802722
reoccurring,closed_loop_trend,logistics_logistics_p03_hyp-7_10_2_-closedloop-trend_per50.0.csv,1,0.9494444444444444,0.8205215419501134,0.945124716553288,0.8654195011337869
reoccurring,closed_loop_trend,rovers_rovers_p07_hyp-3_10_3_-closedloop-trend_per50.0.csv,3,1.0,0.8755102040816327,0.9295918367346939,0.8755102040816327
reoccurring,closed_loop_trend,driverlog_driverlog_p04_hyp-1_10_3_-closedloop-trend_per50.0.csv,7,0.7796666666666666,0.889795918367347,0.7323129251700681,0.8806122448979592
reoccurring,closed_loop_trend,rovers_rovers_p06_hyp-4_10_1_-closedloop-trend_per50.0.csv,3,0.9,0.8374149659863945,0.8173469387755102,0.8374149659863945
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid_p5-5-5_hyp-1_10_1_-closedloop-trend_per50.0.csv,6,0.7405,0.6505102040816326,0.6392857142857142,0.6357142857142857
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid_p04_hyp-1_10_1_-closedloop-trend_per50.0.csv,8,0.6143333333333333,0.7808390022675736,0.5860544217687075,0.8116780045351474
reoccurring,closed_loop_trend,satellite_satellite_p04_hyp-2_10_1_-closedloop-trend_per50.0.csv,12,0.9616666666666667,0.5112244897959184,0.8476190476190476,0.5034013605442177
reoccurring,closed_loop_trend,rovers_rovers_p04_hyp-2_10_2_-closedloop-trend_per50.0.csv,3,0.9973333333333333,0.8108843537414966,0.8697278911564625,0.9193877551020408
reoccurring,closed_loop_trend,miconic_miconic_p02_hyp-1_10_3_-closedloop-trend_per50.0.csv,7,0.7553333333333333,0.7401360544217687,0.780952380952381,0.7734693877551021
reoccurring,closed_loop_trend,sokoban_sokoban_p01_hyp-3_10_1_-closedloop-trend_per50.0.csv,4,0.6776666666666666,0.6887755102040816,0.6840136054421768,0.7326530612244898
reoccurring,closed_loop_trend,blocks-world_block-words_p04_-closedloop-trend_per50.0.csv,0,0.5367631578947368,0.5011278195488722,0.5452201933404941,0.49803974221267455
reoccurring,closed_loop_trend,rovers_rovers_p02_hyp-2_10_1_-closedloop-trend_per50.0.csv,7,0.933,0.8401360544217688,0.7925170068027211,0.8040816326530612
reoccurring,closed_loop_trend,intrusion-detection_intrusion-detection-aaai_p20_hyp-3_10_0_-closedloop-trend_per50.0.csv,5,0.9933684210526316,0.8478786251342643,0.9270676691729324,0.8229860365198711
reoccurring,closed_loop_trend,rovers_rovers_p03_hyp-2_10_3_-closedloop-trend_per50.0.csv,1,0.917,0.8115646258503402,0.8993197278911564,0.8166666666666667
reoccurring,closed_loop_trend,logistics_logistics-aaai_p01_hyp-2_10_0_-closedloop-trend_per50.0.csv,3,0.9176666666666666,0.81859410430839,0.8840136054421769,0.8538548752834467
reoccurring,closed_loop_trend,intrusion-detection_intrusion-detection_p20_hyp-2_10_0_-closedloop-trend_per50.0.csv,6,0.9912894736842105,0.8109022556390977,0.9518528464017186,0.79484425349087
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid_p5-10-10_hyp-6_10_1_-closedloop-trend_per50.0.csv,5,0.742,0.6993197278911565,0.7036281179138322,0.6844671201814059
reoccurring,closed_loop_trend,miconic_miconic_p05_hyp-4_10_1_-closedloop-trend_per50.0.csv,3,1.0,0.9615646258503402,0.9204081632653062,0.9605442176870749
reoccurring,closed_loop_trend,rovers_rovers_p01_hyp-1_10_3_-closedloop-trend_per50.0.csv,5,0.8286666666666667,0.7625850340136054,0.6340136054421769,0.780952380952381
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid-aaai_p10-5-5_hyp-2_10_0_-closedloop-trend_per50.0.csv,5,0.8275,0.7392857142857143,0.7841836734693878,0.6948979591836735
reoccurring,closed_loop_trend,depots_problem03_-closedloop-trend_per50.0.csv,6,0.6985714285714286,0.6778425655976676,0.6443148688046647,0.673469387755102
reoccurring,closed_loop_trend,blocks-world_block-words_p03_-closedloop-trend_per50.0.csv,9,0.597078947368421,0.5012620837808808,0.5997583243823845,0.49470998925886145
reoccurring,closed_loop_trend,ferry_ferry_p04_hyp-2_10_2_-closedloop-trend_per50.0.csv,5,0.8351785714285714,0.7756924198250729,0.8172376093294461,0.815597667638484
reoccurring,closed_loop_trend,miconic_miconic_p04_hyp-1_10_3_-closedloop-trend_per50.0.csv,5,0.7846666666666666,0.7561224489795918,0.7227891156462585,0.7731292517006803
reoccurring,closed_loop_trend,dwr_dwr_p01_hyp-1_10_3_-closedloop-trend_per50.0.csv,5,0.8240000000000001,0.7663265306122449,0.8751700680272109,0.8547619047619047
reoccurring,closed_loop_trend,driverlog_driverlog_p02_hyp-2_10_1_-closedloop-trend_per50.0.csv,8,0.8056666666666666,0.8962585034013606,0.7248299319727891,0.8724489795918368
reoccurring,closed_loop_trend,miconic_miconic_p01_hyp-1_10_1_-closedloop-trend_per50.0.csv,5,0.7626666666666667,0.7870748299319728,0.7840136054421769,0.7554421768707483
reoccurring,closed_loop_trend,ferry_ferry_p05_hyp-3_10_1_-closedloop-trend_per50.0.csv,7,0.7891071428571429,0.6778425655976676,0.7090014577259475,0.7341472303206997
reoccurring,closed_loop_trend,miconic_miconic_p06_hyp-2_10_3_-closedloop-trend_per50.0.csv,3,0.9943333333333334,0.9326530612244898,0.9496598639455782,0.9204081632653062
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid_p10-5-5_hyp-1_10_1_-closedloop-trend_per50.0.csv,5,0.846,0.8224489795918367,0.8316326530612245,0.7816326530612244
reoccurring,closed_loop_trend,zeno-travel_zeno-travel_p06_hyp-2_10_1_-closedloop-trend_per50.0.csv,9,0.9430000000000001,0.7608843537414967,0.8819727891156462,0.7802721088435374
reoccurring,closed_loop_trend,zeno-travel_zeno-travel_p01_hyp-1_10_3_-closedloop-trend_per50.0.csv,4,0.9400000000000001,0.8662536443148688,0.8669825072886298,0.7933673469387755
reoccurring,closed_loop_trend,dwr_dwr_p05_hyp-3_10_1_-closedloop-trend_per50.0.csv,4,0.8405357142857143,0.8633381924198251,0.7551020408163265,0.8496720116618076
reoccurring,closed_loop_trend,zeno-travel_zeno-travel_p03_hyp-3_10_2_-closedloop-trend_per50.0.csv,1,0.7503333333333333,0.6744897959183673,0.7608843537414967,0.7295918367346939
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid-aaai_p5-5-5_hyp-2_10_0_-closedloop-trend_per50.0.csv,10,0.785,0.7142857142857143,0.7311224489795919,0.7153061224489796
reoccurring,closed_loop_trend,ferry_ferry_p01_hyp-1_10_3_-closedloop-trend_per50.0.csv,3,0.795952380952381,0.7344509232264335,0.7900874635568513,0.7551020408163266
reoccurring,closed_loop_trend,logistics_logistics_p05_hyp-3_10_1_-closedloop-trend_per50.0.csv,3,0.9391111111111111,0.8479591836734693,0.8343537414965986,0.9002267573696145
reoccurring,closed_loop_trend,logistics_logistics-aaai_p03_hyp-2_10_0_-closedloop-trend_per50.0.csv,4,0.9144444444444444,0.8326530612244898,0.8528344671201814,0.8380952380952381
reoccurring,closed_loop_trend,logistics_logistics_p02_hyp-3_10_1_-closedloop-trend_per50.0.csv,4,0.887,0.8112244897959183,0.8590702947845805,0.7678004535147392
reoccurring,closed_loop_trend,satellite_satellite_p02_hyp-3_10_1_-closedloop-trend_per50.0.csv,13,0.7136666666666667,0.4925170068027211,0.5615646258503402,0.49863945578231295
reoccurring,closed_loop_trend,easy-ipc-grid_easy-ipc-grid-aaai_p5-10-10_hyp-2_10_0_-closedloop-trend_per50.0.csv,4,0.737111111111111,0.6391156462585034,0.6780045351473922,0.5937641723356009
reoccurring,closed_loop_trend,ferry_ferry_p03_hyp-4_10_2_-closedloop-trend_per50.0.csv,9,0.727,0.6656462585034014,0.6935374149659864,0.6425170068027211
reoccurring,closed_loop_trend,depots_problem01_-closedloop-trend_per50.0.csv,1,0.7513333333333333,0.7060090702947845,0.6619047619047619,0.7930839002267573
reoccurring,closed_loop_trend,blocks-world_block-words_p01_-closedloop-trend_per50.0.csv,13,0.6600952380952381,0.4949708454810496,0.6509718172983479,0.49302721088435375
reoccurring,closed_loop_trend,satellite_satellite_p03_hyp-3_10_3_-closedloop-trend_per50.0.csv,7,0.5226666666666667,0.5027210884353742,0.5551020408163265,0.5190476190476191
reoccurring,closed_loop_trend,dwr_dwr_p07_hyp-3_10_3_-closedloop-trend_per50.0.csv,3,0.9199999999999999,0.8731778425655976,0.89067055393586,0.9167274052478135
reoccurring,closed_loop_trend,dwr_dwr_p03_hyp-2_10_2_-closedloop-trend_per50.0.csv,0,0.8333333333333334,0.6904761904761905,0.8333333333333334,0.6904761904761905
reoccurring,closed_loop_trend,driverlog_driverlog_p05_hyp-4_10_1_-closedloop-trend_per50.0.csv,6,0.989,0.7724489795918368,0.9047619047619048,0.7622448979591837
reoccurring,closed_loop_trend,sokoban_sokoban_p05_hyp-4_10_2_-closedloop-trend_per50.0.csv,7,0.7686666666666667,0.7442176870748299,0.8326530612244898,0.866326530612245
reoccurring,closed_loop_trend,logistics_logistics_p07_hyp-3_10_3_-closedloop-trend_per50.0.csv,3,0.9613636363636364,0.9087816944959802,0.9004329004329005,0.8637909709338281
reoccurring,closed_loop_trend,sokoban_sokoban_p06_hyp-2_10_3_-closedloop-trend_per50.0.csv,7,0.7403333333333333,0.6581632653061225,0.7285714285714285,0.6384353741496599
reoccurring,closed_loop_trend,intrusion-detection_intrusion-detection_p10_hyp-4_10_0_-closedloop-trend_per50.0.csv,2,0.9994444444444445,0.9200680272108843,0.9651927437641723,0.9489795918367346
reoccurring,closed_loop_trend,logistics_logistics_p06_hyp-3_10_1_-closedloop-trend_per50.0.csv,0,0.969469696969697,0.8605442176870749,0.9681508967223253,0.8579158936301794
reoccurring,closed_loop_trend,miconic_miconic_p07_hyp-1_10_3_-closedloop-trend_per50.0.csv,3,1.0,0.9571428571428572,0.9448979591836735,0.9571428571428572
reoccurring,closed_loop_trend,sokoban_sokoban_p07_hyp-4_10_1_-closedloop-trend_per50.0.csv,8,0.8726666666666667,0.7591836734693878,0.8683673469387755,0.8241496598639456
reoccurring,closed_loop_trend,blocks-world_block-words_p06_-closedloop-trend_per50.0.csv,10,0.645578947368421,0.49922126745435014,0.5653866809881848,0.5061761546723953
reoccurring,closed_loop_trend,satellite_satellite_p06_hyp-1_10_3_-closedloop-trend_per50.0.csv,11,0.910952380952381,0.5,0.8379494655004859,0.5
reoccurring,closed_loop_trend,satellite_satellite_p01_hyp-2_10_1_-closedloop-trend_per50.0.csv,8,0.6496666666666667,0.4931972789115646,0.6452380952380953,0.5020408163265306
reoccurring,closed_loop_trend,ferry_ferry_p06_hyp-3_10_1_-closedloop-trend_per50.0.csv,8,0.7035714285714285,0.7789723032069971,0.7181122448979592,0.7835276967930029
reoccurring,closed_loop_trend,sokoban_sokoban_p04_hyp-3_10_1_-closedloop-trend_per50.0.csv,2,0.9023333333333333,0.7493197278911565,0.8700680272108844,0.8414965986394558
reoccurring,closed_loop_trend,sokoban_sokoban_p03_hyp-4_10_1_-closedloop-trend_per50.0.csv,8,0.7458928571428571,0.6847667638483965,0.6658163265306123,0.7135568513119533
reoccurring,closed_loop_trend,driverlog_driverlog_p03_hyp-1_10_1_-closedloop-trend_per50.0.csv,8,0.5958928571428571,0.6146137026239067,0.5794460641399417,0.6184402332361516
gradual,open_loop,satellite_satellite_p03_hyp-3_10_3_-openloop_per50.0.csv,15,0.556,0.5224489795918368,0.485374149659864
gradual,open_loop,driverlog_driverlog_p03_hyp-1_10_1_-openloop_per50.0.csv,15,0.5998214285714286,0.6264577259475219,0.6743804664723032
gradual,open_loop,miconic_miconic_p02_hyp-1_10_3_-openloop_per50.0.csv,15,0.7713333333333333,0.7605442176870748,0.7629251700680272
gradual,open_loop,satellite_satellite_p07_hyp-4_10_1_-openloop_per50.0.csv,15,0.9066666666666667,0.6697278911564626,0.5010204081632653
gradual,open_loop,intrusion-detection_intrusion-detection_p10_hyp-4_10_0_-openloop_per50.0.csv,15,0.9996666666666667,0.8439909297052154,0.9426303854875283
gradual,open_loop,blocks-world_block-words_p02_-openloop_per50.0.csv,15,0.6184473684210526,0.5547529538131042,0.5022287862513426
gradual,open_loop,driverlog_driverlog_p02_hyp-2_10_1_-openloop_per50.0.csv,15,0.7756666666666666,0.7472789115646259,0.9336734693877551
gradual,open_loop,logistics_logistics_p05_hyp-3_10_1_-openloop_per50.0.csv,15,0.928,0.8752834467120181,0.8899092970521542
gradual,open_loop,intrusion-detection_intrusion-detection_p20_hyp-2_10_0_-openloop_per50.0.csv,15,0.9901842105263158,0.8107679914070891,0.8362781954887218
gradual,open_loop,rovers_rovers_p03_hyp-2_10_3_-openloop_per50.0.csv,15,0.875,0.8438775510204082,0.8595238095238096
gradual,open_loop,dwr_dwr_p07_hyp-3_10_3_-openloop_per50.0.csv,15,0.92875,0.8974125364431487,0.9059766763848396
